gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,conm,curcdq,datacqtr,datafqtr,cshoq,xrdq,costat,prccq,gsubind
035614,2019/12/31,2020,1,INDL,C,D,STD,CERENCE INC,USD,2019Q4,2020Q1,36.3850,23.5110,A,22.6300,45103010
035614,2020/03/31,2020,2,INDL,C,D,STD,CERENCE INC,USD,2020Q1,2020Q2,36.4580,21.3460,A,15.4000,45103010
035614,2020/06/30,2020,3,INDL,C,D,STD,CERENCE INC,USD,2020Q2,2020Q3,36.5200,22.0410,A,40.8400,45103010
035614,2020/09/30,2020,4,INDL,C,D,STD,CERENCE INC,USD,2020Q3,2020Q4,36.8420,22.0010,A,48.8700,45103010
035614,2020/12/31,2021,1,INDL,C,D,STD,CERENCE INC,USD,2020Q4,2021Q1,37.6850,24.1310,A,100.4800,45103010
035614,2021/03/31,2021,2,INDL,C,D,STD,CERENCE INC,USD,2021Q1,2021Q2,37.7800,28.8640,A,89.5800,45103010
035614,2021/06/30,2021,3,INDL,C,D,STD,CERENCE INC,USD,2021Q2,2021Q3,37.8280,30.3700,A,106.7100,45103010
035614,2021/09/30,2021,4,INDL,C,D,STD,CERENCE INC,USD,2021Q3,2021Q4,38.0250,28.7050,A,96.1100,45103010
035617,2019/03/31,2019,1,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2019Q1,2019Q1,,11.4540,A,,45103020
035617,2019/06/30,2019,2,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2019Q2,2019Q2,77.6420,10.8570,A,,45103020
035617,2019/09/30,2019,3,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2019Q3,2019Q3,77.7580,11.2830,A,17.2500,45103020
035617,2019/12/31,2019,4,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2019Q4,2019Q4,79.6330,12.4220,A,24.3000,45103020
035617,2020/03/31,2020,1,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2020Q1,2020Q1,79.9230,12.2140,A,20.0200,45103020
035617,2020/06/30,2020,2,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2020Q2,2020Q2,80.4450,11.4110,A,32.0900,45103020
035617,2020/09/30,2020,3,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2020Q3,2020Q3,81.0040,12.2240,A,31.2100,45103020
035617,2020/12/31,2020,4,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2020Q4,2020Q4,81.1640,13.0850,A,28.6400,45103020
035617,2021/03/31,2021,1,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2021Q1,2021Q1,81.4750,21.7020,A,21.9300,45103020
035617,2021/06/30,2021,2,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2021Q2,2021Q2,82.0870,18.6920,A,22.9000,45103020
035617,2021/09/30,2021,3,INDL,C,D,STD,PING IDENTITY HOLDING CORP,USD,2021Q3,2021Q3,83.5500,18.4760,A,24.5700,45103020
035620,2019/03/31,2019,1,INDL,C,D,STD,DATADOG INC,USD,2019Q1,2019Q1,,22.8150,A,,45103010
035620,2019/06/30,2019,2,INDL,C,D,STD,DATADOG INC,USD,2019Q2,2019Q2,289.8350,24.0320,A,,45103010
035620,2019/09/30,2019,3,INDL,C,D,STD,DATADOG INC,USD,2019Q3,2019Q3,295.7130,28.6840,A,33.9100,45103010
035620,2019/12/31,2019,4,INDL,C,D,STD,DATADOG INC,USD,2019Q4,2019Q4,296.3870,35.8940,A,37.7800,45103010
035620,2020/03/31,2020,1,INDL,C,D,STD,DATADOG INC,USD,2020Q1,2020Q1,298.7350,40.8240,A,35.9800,45103010
035620,2020/06/30,2020,2,INDL,C,D,STD,DATADOG INC,USD,2020Q2,2020Q2,302.2550,45.6640,A,86.9500,45103010
035620,2020/09/30,2020,3,INDL,C,D,STD,DATADOG INC,USD,2020Q3,2020Q3,304.3920,56.4400,A,102.1600,45103010
035620,2020/12/31,2020,4,INDL,C,D,STD,DATADOG INC,USD,2020Q4,2020Q4,305.8800,67.6980,A,98.4400,45103010
035620,2021/03/31,2021,1,INDL,C,D,STD,DATADOG INC,USD,2021Q1,2021Q1,307.8040,79.2660,A,83.3400,45103010
035620,2021/06/30,2021,2,INDL,C,D,STD,DATADOG INC,USD,2021Q2,2021Q2,309.8410,94.7790,A,104.0800,45103010
035620,2021/09/30,2021,3,INDL,C,D,STD,DATADOG INC,USD,2021Q3,2021Q3,311.9010,112.6750,A,141.3500,45103010
035743,2019/03/31,2019,1,INDL,C,D,STD,DOCEBO INC,USD,2019Q1,2019Q1,,2.0660,A,,45103010
035743,2019/06/30,2019,2,INDL,C,D,STD,DOCEBO INC,USD,2019Q2,2019Q2,23.7250,2.1930,A,,45103010
035743,2019/09/30,2019,3,INDL,C,D,STD,DOCEBO INC,USD,2019Q3,2019Q3,23.7670,2.1750,A,,45103010
035743,2019/12/31,2019,4,INDL,C,D,STD,DOCEBO INC,USD,2019Q4,2019Q4,28.4540,3.0020,A,,45103010
035743,2020/03/31,2020,1,INDL,C,D,STD,DOCEBO INC,USD,2020Q1,2020Q1,28.4700,2.9080,A,,45103010
035743,2020/06/30,2020,2,INDL,C,D,STD,DOCEBO INC,USD,2020Q2,2020Q2,28.5200,3.3030,A,,45103010
035743,2020/09/30,2020,3,INDL,C,D,STD,DOCEBO INC,USD,2020Q3,2020Q3,29.1100,3.2650,A,,45103010
035743,2020/12/31,2020,4,INDL,C,D,STD,DOCEBO INC,USD,2020Q4,2020Q4,32.6310,3.5240,A,,45103010
035743,2021/03/31,2021,1,INDL,C,D,STD,DOCEBO INC,USD,2021Q1,2021Q1,32.6930,4.1430,A,,45103010
035743,2021/06/30,2021,2,INDL,C,D,STD,DOCEBO INC,USD,2021Q2,2021Q2,32.7170,5.2340,A,,45103010
035743,2021/09/30,2021,3,INDL,C,D,STD,DOCEBO INC,USD,2021Q3,2021Q3,32.7830,5.4810,A,,45103010
035858,2019/03/31,2019,1,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2019Q1,2019Q1,,40.0520,A,,45103010
035858,2019/06/30,2019,2,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2019Q2,2019Q2,,24.4570,A,,45103010
035858,2019/09/30,2019,3,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2019Q3,2019Q3,365.7740,25.2410,A,,45103010
035858,2019/12/31,2019,4,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2019Q4,2019Q4,365.7740,47.5610,A,10.0300,45103010
035858,2020/03/31,2020,1,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2020Q1,2020Q1,369.2940,33.8320,A,10.1500,45103010
035858,2020/06/30,2020,2,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2020Q2,2020Q2,369.2940,40.9850,A,18.2600,45103010
035858,2020/09/30,2020,3,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2020Q3,2020Q3,389.9940,46.5370,A,21.3000,45103010
035858,2020/12/31,2020,4,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2020Q4,2020Q4,389.9940,57.1800,A,19.7100,45103010
035858,2021/03/31,2021,1,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2021Q1,2021Q1,389.9940,42.9280,A,14.7800,45103010
035858,2021/06/30,2021,2,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2021Q2,2021Q2,389.9940,56.1820,A,12.0200,45103010
035858,2021/09/30,2021,3,INDL,C,D,STD,ONECONNECT FIN TECH -ADS,USD,2021Q3,2021Q3,389.9940,50.3720,A,4.1000,45103010
035868,2019/03/31,2019,3,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2019Q1,2019Q3,,7.8990,A,,45103010
035868,2019/06/30,2019,4,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2019Q2,2019Q4,8.1540,9.4470,A,,45103010
035868,2019/09/30,2020,1,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2019Q3,2020Q1,70.5540,11.5150,A,,45103010
035868,2019/12/31,2020,2,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2019Q4,2020Q2,72.2670,12.9920,A,38.0500,45103010
035868,2020/03/31,2020,3,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2020Q1,2020Q3,72.4600,13.9690,A,34.2000,45103010
035868,2020/06/30,2020,4,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2020Q2,2020Q4,79.6350,14.9290,A,90.2100,45103010
035868,2020/09/30,2021,1,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2020Q3,2021Q1,81.0250,17.7860,A,100.3100,45103010
035868,2020/12/31,2021,2,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2020Q4,2021Q2,82.1140,20.4860,A,136.5000,45103010
035868,2021/03/31,2021,3,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2021Q1,2021Q3,83.0900,22.2860,A,145.5000,45103010
035868,2021/06/30,2021,4,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2021Q2,2021Q4,94.5040,29.6770,A,183.1800,45103010
035868,2021/09/30,2022,1,INDL,C,D,STD,BILL.COM HOLDINGS INC,USD,2021Q3,2022Q1,102.4390,42.4720,A,266.9500,45103010
035909,2019/03/31,2019,1,INDL,C,D,STD,KALEYRA INC,USD,2019Q1,2019Q1,,1.1960,A,,45103010
035909,2019/06/30,2019,2,INDL,C,D,STD,KALEYRA INC,USD,2019Q2,2019Q2,,1.3940,A,,45103010
035909,2019/09/30,2019,3,INDL,C,D,STD,KALEYRA INC,USD,2019Q3,2019Q3,,1.2790,A,,45103010
035909,2019/12/31,2019,4,INDL,C,D,STD,KALEYRA INC,USD,2019Q4,2019Q4,19.9770,1.4410,A,8.5000,45103010
035909,2020/03/31,2020,1,INDL,C,D,STD,KALEYRA INC,USD,2020Q1,2020Q1,20.0190,2.8100,A,7.3000,45103010
035909,2020/06/30,2020,2,INDL,C,D,STD,KALEYRA INC,USD,2020Q2,2020Q2,28.0000,2.3460,A,4.0400,45103010
035909,2020/09/30,2020,3,INDL,C,D,STD,KALEYRA INC,USD,2020Q3,2020Q3,28.4750,2.2590,A,7.5800,45103010
035909,2020/12/31,2020,4,INDL,C,D,STD,KALEYRA INC,USD,2020Q4,2020Q4,30.2890,2.3300,A,9.8600,45103010
035909,2021/03/31,2021,1,INDL,C,D,STD,KALEYRA INC,USD,2021Q1,2021Q1,30.9310,2.8680,A,14.1000,45103010
035909,2021/06/30,2021,2,INDL,C,D,STD,KALEYRA INC,USD,2021Q2,2021Q2,41.3070,4.2820,A,12.2400,45103010
035909,2021/09/30,2021,3,INDL,C,D,STD,KALEYRA INC,USD,2021Q3,2021Q3,41.6830,7.1630,A,11.0100,45103010
035922,2019/03/31,2019,1,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2019Q1,2019Q1,,6.3520,A,,45103010
035922,2019/06/30,2019,2,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2019Q2,2019Q2,,6.4240,A,,45103010
035922,2019/09/30,2019,3,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2019Q3,2019Q3,47.8840,6.3610,A,,45103010
035922,2019/12/31,2019,4,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2019Q4,2019Q4,48.8450,8.9220,A,16.0500,45103010
035922,2020/03/31,2020,1,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2020Q1,2020Q1,50.3500,7.2810,A,15.9600,45103010
035922,2020/06/30,2020,2,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2020Q2,2020Q2,50.8900,7.7120,A,27.0000,45103010
035922,2020/09/30,2020,3,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2020Q3,2020Q3,52.8910,7.6930,A,38.5000,45103010
035922,2020/12/31,2020,4,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2020Q4,2020Q4,53.2660,7.8050,A,45.4100,45103010
035922,2021/03/31,2021,1,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2021Q1,2021Q1,53.5430,8.2720,A,57.7600,45103010
035922,2021/06/30,2021,2,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2021Q2,2021Q2,53.8040,9.0080,A,89.4200,45103010
035922,2021/09/30,2021,3,INDL,C,D,STD,SPROUT SOCIAL INC,USD,2021Q3,2021Q3,53.9690,10.5510,A,121.9500,45103010
036003,2019/03/31,2019,1,INDL,C,D,STD,OBLONG INC,USD,2019Q1,2019Q1,,0.2130,A,,45103010
036003,2019/06/30,2019,2,INDL,C,D,STD,OBLONG INC,USD,2019Q2,2019Q2,,0.2490,A,,45103010
036003,2019/09/30,2019,3,INDL,C,D,STD,OBLONG INC,USD,2019Q3,2019Q3,,0.1900,A,,45103010
036003,2019/12/31,2019,4,INDL,C,D,STD,OBLONG INC,USD,2019Q4,2019Q4,5.1620,1.3710,A,1.3900,45103010
036003,2020/03/31,2020,1,INDL,C,D,STD,OBLONG INC,USD,2020Q1,2020Q1,5.2120,1.3270,A,1.2050,45103010
036003,2020/06/30,2020,2,INDL,C,D,STD,OBLONG INC,USD,2020Q2,2020Q2,5.2270,0.9880,A,1.4899,45103010
036003,2020/09/30,2020,3,INDL,C,D,STD,OBLONG INC,USD,2020Q3,2020Q3,5.2430,0.7470,A,2.3000,45103010
036003,2020/12/31,2020,4,INDL,C,D,STD,OBLONG INC,USD,2020Q4,2020Q4,7.7490,0.6490,A,5.1400,45103010
036003,2021/03/31,2021,1,INDL,C,D,STD,OBLONG INC,USD,2021Q1,2021Q1,26.6160,0.6920,A,4.9800,45103010
036003,2021/06/30,2021,2,INDL,C,D,STD,OBLONG INC,USD,2021Q2,2021Q2,30.6160,0.5990,A,3.4000,45103010
036003,2021/09/30,2021,3,INDL,C,D,STD,OBLONG INC,USD,2021Q3,2021Q3,30.8160,0.6930,A,2.1000,45103010
036089,2019/03/31,2019,1,INDL,C,D,STD,AUDDIA INC -REDH,USD,2019Q1,2019Q1,,,A,,45103010
036089,2019/06/30,2019,2,INDL,C,D,STD,AUDDIA INC -REDH,USD,2019Q2,2019Q2,,,A,,45103010
036089,2019/09/30,2019,3,INDL,C,D,STD,AUDDIA INC -REDH,USD,2019Q3,2019Q3,103.1560,,A,,45103010
036273,2019/03/31,2019,1,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2019Q1,2019Q1,,16.1830,A,,45103010
036273,2019/06/30,2019,2,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2019Q2,2019Q2,,19.1110,A,,45103010
036273,2019/09/30,2019,3,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2019Q3,2019Q3,,24.5490,A,,45103010
036273,2019/12/31,2019,4,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2019Q4,2019Q4,25.3940,27.1790,A,,45103010
036273,2020/03/31,2020,1,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2020Q1,2020Q1,,28.2330,A,,45103010
036273,2020/06/30,2020,2,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2020Q2,2020Q2,,26.5180,A,,45103010
036273,2020/09/30,2020,3,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2020Q3,2020Q3,,34.5040,A,,45103010
036273,2020/12/31,2020,4,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2020Q4,2020Q4,30.7070,35.4060,A,,45103010
036273,2021/03/31,2021,1,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2021Q1,2021Q1,128.1350,34.5450,A,,45103010
036273,2021/06/30,2021,2,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2021Q2,2021Q2,131.0670,88.6270,A,94.9500,45103010
036273,2021/09/30,2021,3,INDL,C,D,STD,PROCORE TECHNOLGY INC,USD,2021Q3,2021Q3,131.9560,53.4470,A,89.3400,45103010
036293,2020/03/31,2020,1,INDL,C,D,STD,GRID DYNAMICS HOLDGS INC,USD,2020Q1,2020Q1,50.8340,2.5400,A,8.0000,45102010
036293,2020/06/30,2020,2,INDL,C,D,STD,GRID DYNAMICS HOLDGS INC,USD,2020Q2,2020Q2,50.8390,2.5770,A,6.9000,45102010
036293,2020/09/30,2020,3,INDL,C,D,STD,GRID DYNAMICS HOLDGS INC,USD,2020Q3,2020Q3,50.8600,2.0760,A,7.7300,45102010
036293,2020/12/31,2020,4,INDL,C,D,STD,GRID DYNAMICS HOLDGS INC,USD,2020Q4,2020Q4,50.8790,2.1180,A,12.6000,45102010
036293,2021/03/31,2021,1,INDL,C,D,STD,GRID DYNAMICS HOLDGS INC,USD,2021Q1,2021Q1,54.1710,1.7830,A,15.9300,45102010
036293,2021/06/30,2021,2,INDL,C,D,STD,GRID DYNAMICS HOLDGS INC,USD,2021Q2,2021Q2,54.7290,1.7720,A,15.0300,45102010
036293,2021/09/30,2021,3,INDL,C,D,STD,GRID DYNAMICS HOLDGS INC,USD,2021Q3,2021Q3,65.1210,2.1320,A,29.2200,45102010
036299,2020/03/31,2020,1,INDL,C,D,STD,E2OPEN PARENT HOLDINGS INC,USD,2020Q1,2020Q1,51.3500,,A,,45103010
036299,2020/06/30,2020,2,INDL,C,D,STD,E2OPEN PARENT HOLDINGS INC,USD,2020Q2,2020Q2,56.7500,,A,10.0700,45103010
036299,2020/09/30,2020,3,INDL,C,D,STD,E2OPEN PARENT HOLDINGS INC,USD,2020Q3,2020Q3,56.7500,,A,10.4000,45103010
036299,2020/12/31,2020,4,INDL,C,D,STD,E2OPEN PARENT HOLDINGS INC,USD,2020Q4,2020Q4,56.7500,,A,10.8400,45103010
036299,2021/05/31,2021,1,INDL,C,D,STD,E2OPEN PARENT HOLDINGS INC,USD,2021Q2,2021Q1,187.0510,15.7010,A,12.7400,45103010
036299,2021/08/31,2021,2,INDL,C,D,STD,E2OPEN PARENT HOLDINGS INC,USD,2021Q3,2021Q2,197.7510,16.2080,A,11.9400,45103010
036395,2019/03/31,2019,1,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2019Q1,2019Q1,,18.5300,A,,45102030
036395,2019/06/30,2019,2,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2019Q2,2019Q2,,20.4720,A,,45102030
036395,2019/09/30,2019,3,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2019Q3,2019Q3,,20.2740,A,,45102030
036395,2019/12/31,2019,4,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2019Q4,2019Q4,59.6470,26.2000,A,,45102030
036395,2020/03/31,2020,1,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2020Q1,2020Q1,205.2640,27.6270,A,,45102030
036395,2020/06/30,2020,2,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2020Q2,2020Q2,209.7640,32.7450,A,31.5200,45102030
036395,2020/09/30,2020,3,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2020Q3,2020Q3,218.0180,27.1120,A,29.5300,45102030
036395,2020/12/31,2020,4,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2020Q4,2020Q4,222.6410,30.4650,A,43.5500,45102030
036395,2021/03/31,2021,1,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2021Q1,2021Q1,223.3240,40.3850,A,39.3200,45102030
036395,2021/06/30,2021,2,INDL,C,D,STD,KINGSOFT CLOUD HO -ADR,USD,2021Q2,2021Q2,223.7240,36.5660,A,33.9300,45102030
036494,2019/03/31,2019,1,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2019Q1,2019Q1,,,A,,45102020
036494,2019/06/30,2019,2,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2019Q2,2019Q2,,,A,,45102020
036494,2019/09/30,2019,3,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2019Q3,2019Q3,,,A,,45102020
036494,2019/12/31,2019,4,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2019Q4,2019Q4,0.1000,1.6000,A,,45102020
036494,2020/03/31,2020,1,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2020Q1,2020Q1,41.2140,,A,,45102020
036494,2020/06/30,2020,2,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2020Q2,2020Q2,38.8330,,A,35.5000,45102020
036494,2020/09/30,2020,3,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2020Q3,2020Q3,44.4700,,A,48.3600,45102020
036494,2020/12/31,2020,4,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2020Q4,2020Q4,49.9270,1.2000,A,75.4000,45102020
036494,2021/03/31,2021,1,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2021Q1,2021Q1,51.2240,,A,82.0100,45102020
036494,2021/06/30,2021,2,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2021Q2,2021Q2,54.6380,,A,93.7200,45102020
036494,2021/09/30,2021,3,INDL,C,D,STD,SHIFT4 PAYMENTS INC,USD,2021Q3,2021Q3,56.6480,,A,77.5200,45102020
036570,2019/03/31,2019,1,INDL,C,D,STD,AGORA INC -ADR,USD,2019Q1,2019Q1,,4.2000,A,,45103010
036570,2019/06/30,2019,2,INDL,C,D,STD,AGORA INC -ADR,USD,2019Q2,2019Q2,,5.7080,A,,45103010
036570,2019/09/30,2019,3,INDL,C,D,STD,AGORA INC -ADR,USD,2019Q3,2019Q3,,6.5870,A,,45103010
036570,2019/12/31,2019,4,INDL,C,D,STD,AGORA INC -ADR,USD,2019Q4,2019Q4,29.7690,7.1280,A,,45103010
036570,2020/03/31,2020,1,INDL,C,D,STD,AGORA INC -ADR,USD,2020Q1,2020Q1,98.9190,11.6880,A,,45103010
036570,2020/06/30,2020,2,INDL,C,D,STD,AGORA INC -ADR,USD,2020Q2,2020Q2,98.9190,10.9190,A,44.1700,45103010
036570,2020/09/30,2020,3,INDL,C,D,STD,AGORA INC -ADR,USD,2020Q3,2020Q3,98.9190,12.4490,A,42.9800,45103010
036570,2020/12/31,2020,4,INDL,C,D,STD,AGORA INC -ADR,USD,2020Q4,2020Q4,103.7540,14.4380,A,39.5600,45103010
036570,2021/03/31,2021,1,INDL,C,D,STD,AGORA INC -ADR,USD,2021Q1,2021Q1,103.7540,25.2160,A,50.2700,45103010
036570,2021/06/30,2021,2,INDL,C,D,STD,AGORA INC -ADR,USD,2021Q2,2021Q2,103.7540,27.0030,A,41.9600,45103010
036570,2021/09/30,2021,3,INDL,C,D,STD,AGORA INC -ADR,USD,2021Q3,2021Q3,103.7540,29.6680,A,29.0000,45103010
036641,2019/03/31,2019,1,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2019Q1,2019Q1,,,A,,45102030
036641,2019/06/30,2019,2,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2019Q2,2019Q2,,,A,,45102030
036641,2019/09/30,2019,3,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2019Q3,2019Q3,,,A,,45102030
036641,2019/12/31,2019,4,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2019Q4,2019Q4,165.4000,56.0000,A,,45102030
036641,2020/03/31,2020,1,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2020Q1,2020Q1,165.4000,,A,,45102030
036641,2020/06/30,2020,2,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2020Q2,2020Q2,199.1320,,A,,45102030
036641,2020/09/30,2020,3,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2020Q3,2020Q3,200.2000,,A,19.2900,45102030
036641,2020/12/31,2020,4,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2020Q4,2020Q4,201.8000,36.7000,A,19.0600,45102030
036641,2021/03/31,2021,1,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2021Q1,2021Q1,207.0000,,A,23.7800,45102030
036641,2021/06/30,2021,2,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2021Q2,2021Q2,209.0000,,A,19.6100,45102030
036641,2021/09/30,2021,3,INDL,C,D,STD,RACKSPACE TECHNOLO INC,USD,2021Q3,2021Q3,209.9000,,A,14.2200,45102030
036711,2019/01/31,2018,4,INDL,C,D,STD,NCINO INC,USD,2018Q4,2018Q4,75.8880,6.8710,A,,45103010
036711,2019/04/30,2019,1,INDL,C,D,STD,NCINO INC,USD,2019Q1,2019Q1,,7.3660,A,,45103010
036711,2019/07/31,2019,2,INDL,C,D,STD,NCINO INC,USD,2019Q2,2019Q2,,8.2720,A,,45103010
036711,2019/10/31,2019,3,INDL,C,D,STD,NCINO INC,USD,2019Q3,2019Q3,,9.5340,A,,45103010
036711,2020/01/31,2019,4,INDL,C,D,STD,NCINO INC,USD,2019Q4,2019Q4,81.5270,10.1320,A,,45103010
036711,2020/04/30,2020,1,INDL,C,D,STD,NCINO INC,USD,2020Q1,2020Q1,89.6430,10.9650,A,,45103010
036711,2020/07/31,2020,2,INDL,C,D,STD,NCINO INC,USD,2020Q2,2020Q2,91.1220,15.2920,A,79.1000,45103010
036711,2020/10/31,2020,3,INDL,C,D,STD,NCINO INC,USD,2020Q3,2020Q3,91.9590,15.0770,A,70.5200,45103010
036711,2021/01/31,2020,4,INDL,C,D,STD,NCINO INC,USD,2020Q4,2020Q4,93.6440,16.9290,A,71.7000,45103010
036711,2021/04/30,2021,1,INDL,C,D,STD,NCINO INC,USD,2021Q1,2021Q1,95.3180,17.4250,A,65.3900,45103010
036711,2021/07/31,2021,2,INDL,C,D,STD,NCINO INC,USD,2021Q2,2021Q2,95.9280,18.6090,A,63.5700,45103010
036711,2021/10/31,2021,3,INDL,C,D,STD,NCINO INC,USD,2021Q3,2021Q3,95.9280,19.9560,A,72.6600,45103010
036717,2019/03/31,2019,1,INDL,C,D,STD,JAMF HOLDING CORP,USD,2019Q1,2019Q1,,9.0430,A,,45103010
036717,2019/06/30,2019,2,INDL,C,D,STD,JAMF HOLDING CORP,USD,2019Q2,2019Q2,,9.4910,A,,45103010
036717,2019/09/30,2019,3,INDL,C,D,STD,JAMF HOLDING CORP,USD,2019Q3,2019Q3,,10.9190,A,,45103010
036717,2019/12/31,2019,4,INDL,C,D,STD,JAMF HOLDING CORP,USD,2019Q4,2019Q4,102.8440,13.3760,A,,45103010
036717,2020/03/31,2020,1,INDL,C,D,STD,JAMF HOLDING CORP,USD,2020Q1,2020Q1,102.8620,12.6380,A,,45103010
036717,2020/06/30,2020,2,INDL,C,D,STD,JAMF HOLDING CORP,USD,2020Q2,2020Q2,116.3620,11.9490,A,,45103010
036717,2020/09/30,2020,3,INDL,C,D,STD,JAMF HOLDING CORP,USD,2020Q3,2020Q3,116.4630,12.7570,A,37.6100,45103010
036717,2020/12/31,2020,4,INDL,C,D,STD,JAMF HOLDING CORP,USD,2020Q4,2020Q4,116.9930,15.1490,A,29.9200,45103010
036717,2021/03/31,2021,1,INDL,C,D,STD,JAMF HOLDING CORP,USD,2021Q1,2021Q1,117.7060,15.6260,A,35.3200,45103010
036717,2021/06/30,2021,2,INDL,C,D,STD,JAMF HOLDING CORP,USD,2021Q2,2021Q2,118.2500,17.2030,A,33.5700,45103010
036717,2021/09/30,2021,3,INDL,C,D,STD,JAMF HOLDING CORP,USD,2021Q3,2021Q3,119.0270,25.6080,A,38.5200,45103010
036754,2019/03/31,2019,1,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2019Q1,2019Q1,,10.8320,A,,45102030
036754,2019/06/30,2019,2,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2019Q2,2019Q2,,10.4680,A,,45102030
036754,2019/09/30,2019,3,INDL,C,D,STD,BIGCOMMERCE HOLDIN INC,USD,2019Q3,2019Q3,,10.8620,A,,45102030
