gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,conm,curcdq,datacqtr,datafqtr,atq,revtq,saleq,costat,busdesc,gsubind
185884,3/31/2020,2020,1,INDL,C,D,STD,LVNSF,LEONOVUS INC,USD,2020Q1,2020Q1,1.759,0.048,0.048,A,Leonovus Inc. operates as a data management software company.,45103010
185884,6/30/2020,2020,2,INDL,C,D,STD,LVNSF,LEONOVUS INC,USD,2020Q2,2020Q2,1.431,0.074,0.074,A,Leonovus Inc. operates as a data management software company.,45103010
185884,9/30/2020,2020,3,INDL,C,D,STD,LVNSF,LEONOVUS INC,USD,2020Q3,2020Q3,1.423,0.069,0.069,A,Leonovus Inc. operates as a data management software company.,45103010
186553,3/31/2019,2019,1,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2019Q1,2019Q1,2.111,3.55,3.55,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,6/30/2019,2019,2,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2019Q2,2019Q2,1.462,2.543,2.543,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,9/30/2019,2019,3,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2019Q3,2019Q3,0.789,2.83,2.83,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,12/31/2019,2019,4,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2019Q4,2019Q4,3.456,1.655,1.655,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,3/31/2020,2020,1,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2020Q1,2020Q1,2.741,2.602,2.602,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,6/30/2020,2020,2,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2020Q2,2020Q2,3.26,0.817,0.817,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,9/30/2020,2020,3,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2020Q3,2020Q3,2.924,0.601,0.601,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,12/31/2020,2020,4,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2020Q4,2020Q4,2.67,0.498,0.498,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,3/31/2021,2021,1,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2021Q1,2021Q1,3.716,0.379,0.379,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,6/30/2021,2021,2,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2021Q2,2021Q2,2.671,0.227,0.227,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186553,9/30/2021,2021,3,INDL,C,D,STD,CRKR,CREEK ROAD MINERS INC,USD,2021Q3,2021Q3,5.504,0.148,0.148,A,"Creek Road Miners, Inc. engages in cryptocurrency mining business. The company was formerly known as Wizard Brands, Inc. and changed its name to Creek Road Miners, Inc. in July 2021. The company was incorporated in 2001 and is based in Park City, Utah.",45103010
186904,3/31/2019,2019,2,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2019Q1,2019Q2,24.438,0.724,0.724,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,6/30/2019,2019,3,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2019Q2,2019Q3,32.912,1.223,1.223,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,9/30/2019,2019,4,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2019Q3,2019Q4,23.434,2.323,2.323,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,12/31/2019,2020,1,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2019Q4,2020Q1,23.989,0.977,0.977,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,3/31/2020,2020,2,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2020Q1,2020Q2,22.491,3.658,3.658,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,6/30/2020,2020,3,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2020Q2,2020Q3,20.628,3.439,3.439,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,9/30/2020,2020,4,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2020Q3,2020Q4,22.34,1.955,1.955,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,12/31/2020,2021,1,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2020Q4,2021Q1,78.173,2.258,2.258,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,3/31/2021,2021,2,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2021Q1,2021Q2,292.613,8.119,8.119,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186904,6/30/2021,2021,3,INDL,C,D,STD,CLSK,CLEANSPARK INC,USD,2021Q2,2021Q3,297.489,11.917,11.917,A,"CleanSpark, Inc. provides energy software and control technology solutions worldwide.",45103010
186996,3/31/2019,2019,1,INDL,C,D,STD,RENN,RENREN INC,USD,2019Q1,2019Q1,413.685,110.363,110.363,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
186996,6/30/2019,2019,2,INDL,C,D,STD,RENN,RENREN INC,USD,2019Q2,2019Q2,392.449,104.765,104.765,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
186996,9/30/2019,2019,3,INDL,C,D,STD,RENN,RENREN INC,USD,2019Q3,2019Q3,,,,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
186996,12/31/2019,2019,4,INDL,C,D,STD,RENN,RENREN INC,USD,2019Q4,2019Q4,226.211,134.655,134.655,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
186996,3/31/2020,2020,1,INDL,C,D,STD,RENN,RENREN INC,USD,2020Q1,2020Q1,,,,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
186996,6/30/2020,2020,2,INDL,C,D,STD,RENN,RENREN INC,USD,2020Q2,2020Q2,213.784,,,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
186996,9/30/2020,2020,3,INDL,C,D,STD,RENN,RENREN INC,USD,2020Q3,2020Q3,,,,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
186996,12/31/2020,2020,4,INDL,C,D,STD,RENN,RENREN INC,USD,2020Q4,2020Q4,213.673,18.106,18.106,A,"Renren Inc. engages in the software as a service business in the People's Republic of China. The company develops Chime, a software as a service platform that offers lead generation and customer relationship management solutions for real estate professionals.",45103010
187413,3/31/2019,2019,1,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2019Q1,2019Q1,458.941,41.044,41.044,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,6/30/2019,2019,2,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2019Q2,2019Q2,453.406,47.649,47.649,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,9/30/2019,2019,3,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2019Q3,2019Q3,432.23,43.762,43.762,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,12/31/2019,2019,4,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2019Q4,2019Q4,424.687,48.21,48.21,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,3/31/2020,2020,1,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2020Q1,2020Q1,404.257,48.215,48.215,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,6/30/2020,2020,2,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2020Q2,2020Q2,389.763,44.32,44.32,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,9/30/2020,2020,3,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2020Q3,2020Q3,394.288,43.688,43.688,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,12/31/2020,2020,4,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2020Q4,2020Q4,415.605,50.148,50.148,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,3/31/2021,2021,1,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2021Q1,2021Q1,416.558,53.019,53.019,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,6/30/2021,2021,2,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2021Q2,2021Q2,420.279,55.143,55.143,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
187413,9/30/2021,2021,3,INDL,C,D,STD,XNET,XUNLEI LTD  -ADS,USD,2021Q3,2021Q3,423.516,59.782,59.782,A,"Xunlei Limited, together with its subsidiaries, operates an Internet platform for digital media content in the People's Republic of China. The company's platform is based on cloud technology that enables users to access, manage, and consume digital media content.",45103010
189563,2/28/2019,2019,2,INDL,C,D,STD,UBIA,UBI BLOCKCHAIN INTERNET,USD,2019Q1,2019Q2,0.382,0.001,0.001,A,"UBI Blockchain Internet, Ltd. focuses on the research and application of blockchain technology with a focus on the Internet of things covering areas of food, drugs, and healthcare.",45103010
189563,5/31/2019,2019,3,INDL,C,D,STD,UBIA,UBI BLOCKCHAIN INTERNET,USD,2019Q2,2019Q3,0.209,0,0,A,"UBI Blockchain Internet, Ltd. focuses on the research and application of blockchain technology with a focus on the Internet of things covering areas of food, drugs, and healthcare.",45103010
190455,4/30/2019,2019,3,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2019Q1,2019Q3,2058.699,162.867,162.867,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,7/31/2019,2019,4,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2019Q2,2019Q4,2166.963,207.858,207.858,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,10/31/2019,2020,1,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2019Q3,2020Q1,2199.024,157.01,157.01,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,1/31/2020,2020,2,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2019Q4,2020Q2,2221.59,173.458,173.458,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,4/30/2020,2020,3,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2020Q1,2020Q3,2208.868,168.165,168.165,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,7/31/2020,2020,4,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2020Q2,2020Q4,2364.852,243.674,243.674,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,10/31/2020,2021,1,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2020Q3,2021Q1,2338.957,169.802,169.802,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,1/31/2021,2021,2,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2020Q4,2021Q2,2335.731,180.062,180.062,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,4/30/2021,2021,3,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2021Q1,2021Q3,2249.981,163.968,163.968,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,7/31/2021,2021,4,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2021Q2,2021Q4,2321.845,229.435,229.435,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
190455,10/31/2021,2022,1,INDL,C,D,STD,GWRE,GUIDEWIRE SOFTWARE INC,USD,2021Q3,2022Q1,2178.347,165.934,165.934,A,"Guidewire Software, Inc. provides software products for property and casualty insurers worldwide. The company offers Guidewire InsuranceSuite comprising Guidewire PolicyCenter, BillingCenter, and ClaimCenter applications.",45103010
193159,3/31/2019,2018,4,INDL,C,D,STD,CYBF,CYBERFORT SOFTWARE INC,USD,2019Q1,2018Q4,0,0,0,A,"Cyberfort Software, Inc. develops, markets, and acquires software security technology. The company intends to acquire technologies to deal with the various and increasing cyber threats for mobile, personal, and business tech devices across various available platforms.",45103020
193159,6/30/2019,2019,1,INDL,C,D,STD,CYBF,CYBERFORT SOFTWARE INC,USD,2019Q2,2019Q1,0,0,0,A,"Cyberfort Software, Inc. develops, markets, and acquires software security technology. The company intends to acquire technologies to deal with the various and increasing cyber threats for mobile, personal, and business tech devices across various available platforms.",45103020
193159,9/30/2019,2019,2,INDL,C,D,STD,CYBF,CYBERFORT SOFTWARE INC,USD,2019Q3,2019Q2,0,0,0,A,"Cyberfort Software, Inc. develops, markets, and acquires software security technology. The company intends to acquire technologies to deal with the various and increasing cyber threats for mobile, personal, and business tech devices across various available platforms.",45103020
193159,12/31/2019,2019,3,INDL,C,D,STD,CYBF,CYBERFORT SOFTWARE INC,USD,2019Q4,2019Q3,0,0,0,A,"Cyberfort Software, Inc. develops, markets, and acquires software security technology. The company intends to acquire technologies to deal with the various and increasing cyber threats for mobile, personal, and business tech devices across various available platforms.",45103020
194855,3/31/2019,2019,1,INDL,C,D,STD,LVBX,LEVELBLOX INC,USD,2019Q1,2019Q1,0.069,0.01,0.01,A,"LevelBlox, Inc. develops software asset management (SAM) applications for the blockchain. Its SAM blockchain application connects software entitlements to their licenses and components with the software decision makers.",45103010
194855,6/30/2019,2019,2,INDL,C,D,STD,LVBX,LEVELBLOX INC,USD,2019Q2,2019Q2,0.02,0.03,0.03,A,"LevelBlox, Inc. develops software asset management (SAM) applications for the blockchain. Its SAM blockchain application connects software entitlements to their licenses and components with the software decision makers.",45103010
198255,3/31/2019,2019,1,INDL,C,D,STD,WODI,WOD RETAIL SOLUTIONS,USD,2019Q1,2019Q1,0.02,0,0,A,WOD Retail Solutions Inc. focuses on operating as a retail management company.,45103010
198255,6/30/2019,2019,2,INDL,C,D,STD,WODI,WOD RETAIL SOLUTIONS,USD,2019Q2,2019Q2,0.02,0,0,A,WOD Retail Solutions Inc. focuses on operating as a retail management company.,45103010
198255,9/30/2019,2019,3,INDL,C,D,STD,WODI,WOD RETAIL SOLUTIONS,USD,2019Q3,2019Q3,0.019,0,0,A,WOD Retail Solutions Inc. focuses on operating as a retail management company.,45103010
198255,12/31/2019,2019,4,INDL,C,D,STD,WODI,WOD RETAIL SOLUTIONS,USD,2019Q4,2019Q4,0,0,0,A,WOD Retail Solutions Inc. focuses on operating as a retail management company.,45103010
198255,3/31/2020,2020,1,INDL,C,D,STD,WODI,WOD RETAIL SOLUTIONS,USD,2020Q1,2020Q1,0.554,0,0,A,WOD Retail Solutions Inc. focuses on operating as a retail management company.,45103010
223732,3/31/2019,2019,1,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2019Q1,2019Q1,2942.024,356.222,356.222,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,6/30/2019,2019,2,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2019Q2,2019Q2,3030.829,380.999,380.999,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,9/30/2019,2019,3,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2019Q3,2019Q3,3077.238,381.608,381.608,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,12/31/2019,2019,4,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2019Q4,2019Q4,3309.852,401.208,401.208,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,3/31/2020,2020,1,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2020Q1,2020Q1,3125.709,391.488,391.488,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,6/30/2020,2020,2,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2020Q2,2020Q2,3240.904,385.984,385.984,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,9/30/2020,2020,3,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2020Q3,2020Q3,3273.219,426.944,426.944,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,12/31/2020,2020,4,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2020Q4,2020Q4,3609.361,463.349,463.349,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,3/31/2021,2021,1,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2021Q1,2021Q1,3364.276,403.185,403.185,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,6/30/2021,2021,2,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2021Q2,2021Q2,3433.261,419.748,419.748,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
223732,9/30/2021,2021,3,INDL,C,D,STD,TMICY,TREND MICRO INC,USD,2021Q3,2021Q3,3495.808,424.851,424.851,A,Trend Micro Incorporated develops and sells security-related software for computers and the Internet primarily in Japan.,45103020
260893,3/31/2019,2019,1,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2019Q1,2019Q1,1702.413,215.83,215.83,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,6/30/2019,2019,2,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2019Q2,2019Q2,1873.958,225.634,225.634,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,9/30/2019,2019,3,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2019Q3,2019Q3,1710.012,221.12,221.12,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,12/31/2019,2019,4,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2019Q4,2019Q4,1992.963,237.839,237.839,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,3/31/2020,2020,1,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2020Q1,2020Q1,1670.921,223.621,223.621,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,6/30/2020,2020,2,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2020Q2,2020Q2,1896.809,231.991,231.991,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,9/30/2020,2020,3,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2020Q3,2020Q3,1651.164,215.001,215.001,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,12/31/2020,2020,4,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2020Q4,2020Q4,2044.734,242.606,242.606,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,3/31/2021,2021,1,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2021Q1,2021Q1,1684.34,219.191,219.191,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,6/30/2021,2021,2,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2021Q2,2021Q2,1903.362,229.44,229.44,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
260893,9/30/2021,2021,3,INDL,C,D,STD,BLKB,BLACKBAUD INC,USD,2021Q3,2021Q3,1654.944,231.218,231.218,A,"Blackbaud, Inc. provides cloud software solutions to nonprofits, foundations, companies, education institutions, healthcare organizations, and other social good entities in the United States and internationally.",45103010
272961,4/30/2019,2019,2,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2019Q1,2019Q2,17065.4,1657.1,1657.1,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,7/31/2019,2019,3,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2019Q2,2019Q3,,,,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,10/31/2019,2019,4,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2019Q3,2019Q4,14294.8,1691.3,1691.3,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,1/31/2020,2020,1,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2019Q4,2020Q1,,,,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,4/30/2020,2020,2,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2020Q1,2020Q2,13219.9,1454.2,1454.2,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,7/31/2020,2020,3,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2020Q2,2020Q3,,,,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,10/31/2020,2020,4,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2020Q3,2020Q4,11146.8,1546.8,1546.8,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,1/31/2021,2021,1,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2020Q4,2021Q1,,,,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
272961,4/30/2021,2021,2,INDL,C,D,STD,MFGP,MICRO FOCUS INTL PLC,USD,2021Q1,2021Q2,10733.7,1425.7,1425.7,A,"Micro Focus International plc engages in the enterprise software business in the United Kingdom, the United States, Germany, Canada, France, Japan, and internationally. The company offers infrastructure software products that are managed on a portfolio.",45103010
273505,3/31/2019,2019,1,INDL,C,D,STD,TGHI,TOUCHPOINT GROUP HOLDINGS,USD,2019Q1,2019Q1,9.66,0,0,A,"Touchpoint Group Holdings, Inc., through its subsidiaries, operates as a software development company in the United States, Hong Kong, China, and the United Kingdom.",45103010
